Employee ID,Employee Name,Date,Active Start Time ( AM ),Active Screen Time ( in hours ),Active Collaboration Time ( in hours ),Social Time ( in hours ),Percentage of Task Closed,Role,Rating
15,Megan Anderson,2023-02-26,08:11,5.74,1.74,1.26,85,Developer,3
15,Megan Anderson,2023-02-27,08:13,3.98,1.98,1.72,87,Developer,2
15,Megan Anderson,2023-02-28,08:24,5.22,1.48,0.11,94,Developer,3
15,Megan Anderson,2023-03-01,08:10,4.98,1.91,0.82,86,Developer,4
15,Megan Anderson,2023-03-02,08:45,3.78,1.28,0.22,81,Developer,2
15,Megan Anderson,2023-03-03,09:35,4.73,1.26,1.73,92,Developer,3
15,Megan Anderson,2023-03-04,08:48,1.9699999999999998,1.35,0.68,76,Developer,4
15,Megan Anderson,2023-03-05,09:34,2.0700000000000003,1.43,0.5,83,Developer,2
15,Megan Anderson,2023-03-06,09:23,4.81,1.53,0.0,75,Developer,1
15,Megan Anderson,2023-03-07,09:20,2.36,1.97,0.93,83,Developer,2
15,Megan Anderson,2023-03-08,08:09,2.39,1.62,1.6,69,Developer,4
15,Megan Anderson,2023-03-09,08:20,2.5,1.64,0.97,83,Developer,2
15,Megan Anderson,2023-03-10,08:10,4.87,1.77,0.52,76,Developer,1
15,Megan Anderson,2023-03-11,08:14,3.9,1.5,1.57,99,Developer,4
15,Megan Anderson,2023-03-12,09:19,2.65,1.73,1.4,73,Developer,2
15,Megan Anderson,2023-03-13,09:24,1.35,1.9,1.28,87,Developer,2
15,Megan Anderson,2023-03-14,09:04,4.19,1.35,1.47,87,Developer,3
15,Megan Anderson,2023-03-15,09:41,4.28,1.55,1.02,90,Developer,4
15,Megan Anderson,2023-03-16,08:40,2.64,1.06,1.8,64,Developer,4
15,Megan Anderson,2023-03-17,09:56,1.0999999999999996,1.24,1.66,71,Developer,1
15,Megan Anderson,2023-03-18,08:47,3.31,1.68,1.87,79,Developer,4
15,Megan Anderson,2023-03-19,09:06,2.34,1.62,0.04,75,Developer,4
15,Megan Anderson,2023-03-20,08:00,2.68,1.45,1.41,73,Developer,4
15,Megan Anderson,2023-03-21,09:16,2.03,1.96,1.78,98,Developer,4
15,Megan Anderson,2023-03-22,09:35,4.78,1.08,1.06,82,Developer,3
15,Megan Anderson,2023-03-23,08:10,3.27,1.98,0.5,83,Developer,1
15,Megan Anderson,2023-03-24,08:27,5.42,1.71,1.75,91,Developer,4
15,Megan Anderson,2023-03-25,09:32,1.55,1.82,1.87,64,Developer,4
15,Megan Anderson,2023-03-26,08:49,2.3000000000000003,1.51,0.19,65,Developer,1
15,Megan Anderson,2023-03-27,08:08,4.59,1.09,0.14,97,Developer,2
15,Megan Anderson,2023-03-28,09:29,2.35,1.9,1.45,95,Developer,4
15,Megan Anderson,2023-03-29,08:15,1.86,1.88,0.26,66,Developer,3
15,Megan Anderson,2023-03-30,09:14,4.91,1.34,0.46,64,Developer,3
15,Megan Anderson,2023-03-31,08:12,3.69,1.15,1.4,69,Developer,2
16,Mike Lee,2023-01-01,08:34,2.01,1.91,0.08,96,Sales Executive,3
16,Mike Lee,2023-01-02,09:00,5.56,1.32,1.6,92,Sales Executive,2
16,Mike Lee,2023-01-03,09:22,4.77,1.32,0.2,96,Sales Executive,3
16,Mike Lee,2023-01-04,09:34,1.1,1.7,1.88,82,Sales Executive,1
16,Mike Lee,2023-01-05,09:07,3.48,1.39,1.91,78,Sales Executive,2
16,Mike Lee,2023-01-06,08:02,5.36,1.99,0.14,75,Sales Executive,1
16,Mike Lee,2023-01-07,08:35,3.75,1.64,0.35,81,Sales Executive,4
16,Mike Lee,2023-01-08,09:27,5.65,1.76,0.96,99,Sales Executive,3
16,Mike Lee,2023-01-09,09:56,2.98,1.48,1.01,65,Sales Executive,2
16,Mike Lee,2023-01-10,08:45,4.66,1.94,0.12,65,Sales Executive,1
16,Mike Lee,2023-01-11,08:17,5.89,1.32,1.12,89,Sales Executive,4
16,Mike Lee,2023-01-12,09:52,5.67,1.21,0.95,64,Sales Executive,2
16,Mike Lee,2023-01-13,09:49,5.27,1.75,1.27,64,Sales Executive,1
16,Mike Lee,2023-01-14,08:23,3.84,1.74,0.75,95,Sales Executive,3
16,Mike Lee,2023-01-15,08:31,2.83,1.51,1.99,95,Sales Executive,2
16,Mike Lee,2023-01-16,09:45,4.3,1.73,1.84,66,Sales Executive,1
16,Mike Lee,2023-01-17,08:17,4.42,1.54,1.05,63,Sales Executive,1
16,Mike Lee,2023-01-18,09:14,1.88,1.3,1.52,67,Sales Executive,4
16,Mike Lee,2023-01-19,08:09,5.37,1.74,0.64,100,Sales Executive,2
16,Mike Lee,2023-01-20,08:56,4.14,1.73,0.41,97,Sales Executive,2
16,Mike Lee,2023-01-21,09:21,2.35,1.1,1.38,96,Sales Executive,3
16,Mike Lee,2023-01-22,08:38,1.79,1.48,0.82,70,Sales Executive,3
16,Mike Lee,2023-01-23,09:47,5.45,1.5,1.75,61,Sales Executive,4
16,Mike Lee,2023-01-24,08:47,3.31,1.5,0.73,99,Sales Executive,1
16,Mike Lee,2023-01-25,08:08,1.8800000000000003,1.93,0.19,77,Sales Executive,2
16,Mike Lee,2023-01-26,09:24,4.47,1.53,1.85,60,Sales Executive,4
16,Mike Lee,2023-01-27,09:19,1.7000000000000002,1.57,0.73,86,Sales Executive,3
16,Mike Lee,2023-01-28,09:09,5.48,1.48,1.41,95,Sales Executive,1
16,Mike Lee,2023-01-29,08:51,5.16,1.48,0.85,81,Sales Executive,4
16,Mike Lee,2023-01-30,08:45,2.42,1.68,0.82,87,Sales Executive,4
16,Mike Lee,2023-01-31,08:10,3.49,1.47,1.59,81,Sales Executive,3
16,Mike Lee,2023-02-01,08:56,2.33,1.51,0.93,86,Sales Executive,4
16,Mike Lee,2023-02-02,08:57,4.06,1.55,1.85,97,Sales Executive,3
16,Mike Lee,2023-02-03,08:51,1.79,1.76,1.19,79,Sales Executive,2
16,Mike Lee,2023-02-04,08:11,1.33,1.85,0.82,84,Sales Executive,3
16,Mike Lee,2023-02-05,09:02,3.51,1.84,1.12,63,Sales Executive,2
16,Mike Lee,2023-02-06,08:46,1.81,1.55,1.3,98,Sales Executive,3
16,Mike Lee,2023-02-07,09:43,1.95,1.58,1.13,100,Sales Executive,1
16,Mike Lee,2023-02-08,09:48,4.35,1.77,1.95,91,Sales Executive,4
16,Mike Lee,2023-02-09,09:11,4.69,1.81,1.32,68,Sales Executive,1
16,Mike Lee,2023-02-10,08:05,2.81,1.63,1.99,92,Sales Executive,3
16,Mike Lee,2023-02-11,09:28,5.22,1.64,0.37,84,Sales Executive,1
16,Mike Lee,2023-02-12,09:58,1.7499999999999998,1.35,0.9,82,Sales Executive,1
16,Mike Lee,2023-02-13,08:08,1.48,1.73,1.99,79,Sales Executive,3
16,Mike Lee,2023-02-14,09:09,4.92,1.88,0.23,79,Sales Executive,3
16,Mike Lee,2023-02-15,09:54,3.31,1.04,1.95,91,Sales Executive,1
16,Mike Lee,2023-02-16,09:24,5.55,1.89,0.64,88,Sales Executive,2
16,Mike Lee,2023-02-17,08:49,2.33,1.99,0.44,68,Sales Executive,4
16,Mike Lee,2023-02-18,08:19,2.4699999999999998,1.05,0.48,97,Sales Executive,4
16,Mike Lee,2023-02-19,08:22,5.3,1.6,1.55,66,Sales Executive,3
16,Mike Lee,2023-02-20,08:50,2.18,1.84,1.33,97,Sales Executive,4
16,Mike Lee,2023-02-21,08:01,2.19,1.94,0.62,62,Sales Executive,4
16,Mike Lee,2023-02-22,09:49,5.07,1.75,1.04,94,Sales Executive,2
16,Mike Lee,2023-02-23,08:22,1.45,1.5,1.45,82,Sales Executive,4
16,Mike Lee,2023-02-24,08:17,3.06,1.11,0.55,84,Sales Executive,1
16,Mike Lee,2023-02-25,08:25,5.9,1.76,1.57,86,Sales Executive,2
16,Mike Lee,2023-02-26,09:08,2.3,1.59,0.11,89,Sales Executive,4
16,Mike Lee,2023-02-27,09:50,4.87,1.58,0.93,71,Sales Executive,2
16,Mike Lee,2023-02-28,08:40,1.8699999999999999,1.55,0.58,72,Sales Executive,2
16,Mike Lee,2023-03-01,08:42,2.0700000000000003,1.55,0.38,82,Sales Executive,2
16,Mike Lee,2023-03-02,09:58,4.64,1.56,1.1,81,Sales Executive,1
16,Mike Lee,2023-03-03,08:31,1.75,1.42,0.83,74,Sales Executive,3
16,Mike Lee,2023-03-04,08:32,1.8699999999999997,1.06,1.07,83,Sales Executive,4
16,Mike Lee,2023-03-05,09:19,1.3299999999999998,1.09,1.58,100,Sales Executive,4
16,Mike Lee,2023-03-06,08:32,5.45,2.0,0.68,85,Sales Executive,4
16,Mike Lee,2023-03-07,08:29,2.77,1.88,0.31,61,Sales Executive,2
16,Mike Lee,2023-03-08,08:08,5.49,1.88,0.32,80,Sales Executive,1
16,Mike Lee,2023-03-09,08:46,1.5100000000000002,1.19,1.3,69,Sales Executive,3
16,Mike Lee,2023-03-10,08:01,2.13,1.55,1.9,100,Sales Executive,2
16,Mike Lee,2023-03-11,08:49,1.67,1.56,0.77,72,Sales Executive,4
16,Mike Lee,2023-03-12,09:31,1.76,1.53,1.59,96,Sales Executive,4
16,Mike Lee,2023-03-13,09:07,2.67,1.33,0.53,64,Sales Executive,1
16,Mike Lee,2023-03-14,08:10,3.33,1.0,0.36,76,Sales Executive,2
16,Mike Lee,2023-03-15,09:49,5.83,1.8,0.48,99,Sales Executive,3
16,Mike Lee,2023-03-16,08:16,5.1,1.83,1.75,100,Sales Executive,2
16,Mike Lee,2023-03-17,08:59,1.15,1.66,1.55,67,Sales Executive,2
16,Mike Lee,2023-03-18,09:58,1.24,1.74,1.4,92,Sales Executive,1
16,Mike Lee,2023-03-19,08:21,4.05,1.82,0.85,84,Sales Executive,1
16,Mike Lee,2023-03-20,08:06,2.79,1.14,1.26,60,Sales Executive,3
16,Mike Lee,2023-03-21,08:05,3.54,1.91,1.66,93,Sales Executive,4
16,Mike Lee,2023-03-22,09:02,1.7,1.65,1.27,72,Sales Executive,1
16,Mike Lee,2023-03-23,08:24,4.15,1.34,1.28,93,Sales Executive,2
16,Mike Lee,2023-03-24,08:45,4.59,1.17,1.46,82,Sales Executive,1
16,Mike Lee,2023-03-25,08:59,4.44,1.87,1.63,83,Sales Executive,3
16,Mike Lee,2023-03-26,08:15,1.8800000000000006,1.15,0.97,94,Sales Executive,2
16,Mike Lee,2023-03-27,09:18,5.77,1.69,1.64,75,Sales Executive,4
16,Mike Lee,2023-03-28,08:34,1.7199999999999995,1.12,1.16,100,Sales Executive,3
16,Mike Lee,2023-03-29,08:02,2.33,1.39,1.41,81,Sales Executive,1
16,Mike Lee,2023-03-30,08:16,4.38,1.87,0.0,67,Sales Executive,2
16,Mike Lee,2023-03-31,09:56,4.18,1.13,1.19,65,Sales Executive,1
17,Megan Anderson,2023-01-01,08:24,4.16,1.14,0.57,74,Sales Executive,4
17,Megan Anderson,2023-01-02,09:50,3.19,1.27,0.3,70,Sales Executive,2
17,Megan Anderson,2023-01-03,09:03,2.01,1.31,0.89,71,Sales Executive,1
17,Megan Anderson,2023-01-04,09:08,1.7500000000000004,1.03,1.22,95,Sales Executive,4
17,Megan Anderson,2023-01-05,08:29,5.2,1.8,0.72,69,Sales Executive,2
17,Megan Anderson,2023-01-06,08:47,2.81,1.04,0.15,81,Sales Executive,1
17,Megan Anderson,2023-01-07,09:37,4.63,1.88,0.42,85,Sales Executive,2
17,Megan Anderson,2023-01-08,09:17,2.44,1.75,1.06,83,Sales Executive,1
17,Megan Anderson,2023-01-09,09:56,5.86,1.68,0.88,97,Sales Executive,1
17,Megan Anderson,2023-01-10,09:04,4.61,1.48,0.46,71,Sales Executive,3
17,Megan Anderson,2023-01-11,08:28,4.62,1.66,1.9,82,Sales Executive,2
17,Megan Anderson,2023-01-12,09:35,5.57,1.86,1.58,94,Sales Executive,4
17,Megan Anderson,2023-01-13,09:14,2.17,1.8,0.27,92,Sales Executive,2
17,Megan Anderson,2023-01-14,09:56,5.18,2.0,0.72,85,Sales Executive,2
17,Megan Anderson,2023-01-15,08:18,3.28,1.26,1.92,67,Sales Executive,1
17,Megan Anderson,2023-01-16,09:46,3.17,1.91,2.0,99,Sales Executive,3
17,Megan Anderson,2023-01-17,08:30,2.95,1.55,0.73,87,Sales Executive,2
17,Megan Anderson,2023-01-18,09:11,4.54,1.84,0.14,100,Sales Executive,1
17,Megan Anderson,2023-01-19,09:14,1.44,1.66,1.63,97,Sales Executive,1
17,Megan Anderson,2023-01-20,09:45,1.5799999999999996,1.33,1.09,61,Sales Executive,3
17,Megan Anderson,2023-01-21,09:06,5.79,1.14,1.2,82,Sales Executive,2
17,Megan Anderson,2023-01-22,08:18,5.85,1.4,1.78,86,Sales Executive,1
17,Megan Anderson,2023-01-23,09:02,1.24,1.43,1.33,95,Sales Executive,4
17,Megan Anderson,2023-01-24,08:18,1.39,1.42,1.8,78,Sales Executive,4
17,Megan Anderson,2023-01-25,08:50,1.97,1.01,1.74,64,Sales Executive,1
17,Megan Anderson,2023-01-26,08:17,4.41,1.79,1.72,94,Sales Executive,2
17,Megan Anderson,2023-01-27,08:42,1.66,1.84,1.95,61,Sales Executive,2
17,Megan Anderson,2023-01-28,09:44,3.01,1.39,1.41,78,Sales Executive,1
17,Megan Anderson,2023-01-29,08:04,3.18,1.41,1.39,77,Sales Executive,1
17,Megan Anderson,2023-01-30,08:59,5.09,1.63,0.5,95,Sales Executive,2
17,Megan Anderson,2023-01-31,08:31,1.41,1.96,0.72,77,Sales Executive,1
17,Megan Anderson,2023-02-01,08:54,1.63,1.59,1.84,95,Sales Executive,1
17,Megan Anderson,2023-02-02,08:47,4.41,1.79,0.86,81,Sales Executive,4
17,Megan Anderson,2023-02-03,09:42,2.49,1.47,0.84,86,Sales Executive,4
17,Megan Anderson,2023-02-04,08:04,2.81,1.15,0.08,93,Sales Executive,4
17,Megan Anderson,2023-02-05,08:51,5.5,1.99,0.36,98,Sales Executive,3
17,Megan Anderson,2023-02-06,09:37,4.98,1.27,0.67,86,Sales Executive,2
17,Megan Anderson,2023-02-07,08:25,2.92,1.48,0.7,75,Sales Executive,2
17,Megan Anderson,2023-02-08,09:36,4.45,1.08,1.64,95,Sales Executive,2
17,Megan Anderson,2023-02-09,08:32,1.87,1.47,1.19,80,Sales Executive,3
17,Megan Anderson,2023-02-10,09:53,2.08,1.87,0.51,91,Sales Executive,3
17,Megan Anderson,2023-02-11,09:38,5.03,1.41,0.32,67,Sales Executive,2
17,Megan Anderson,2023-02-12,08:13,2.3699999999999997,1.43,0.2,93,Sales Executive,4
17,Megan Anderson,2023-02-13,08:45,5.09,1.85,0.42,67,Sales Executive,1
17,Megan Anderson,2023-02-14,08:04,5.3,1.94,0.1,67,Sales Executive,1
17,Megan Anderson,2023-02-15,08:48,2.88,1.54,1.48,95,Sales Executive,2
17,Megan Anderson,2023-02-16,08:21,2.49,1.78,0.01,76,Sales Executive,3
17,Megan Anderson,2023-02-17,09:22,3.04,1.95,1.62,68,Sales Executive,4
17,Megan Anderson,2023-02-18,08:17,5.78,1.06,1.48,69,Sales Executive,2
17,Megan Anderson,2023-02-19,08:25,5.4,1.24,1.41,89,Sales Executive,2
17,Megan Anderson,2023-02-20,08:50,5.93,1.04,0.65,90,Sales Executive,3
17,Megan Anderson,2023-02-21,09:24,3.1,1.54,0.12,81,Sales Executive,1
17,Megan Anderson,2023-02-22,09:00,2.55,1.55,1.57,87,Sales Executive,4
17,Megan Anderson,2023-02-23,08:46,4.69,1.26,0.81,89,Sales Executive,4
17,Megan Anderson,2023-02-24,09:16,1.54,1.65,0.81,85,Sales Executive,4
17,Megan Anderson,2023-02-25,08:17,2.9,1.86,0.29,94,Sales Executive,3
17,Megan Anderson,2023-02-26,08:57,1.46,1.22,1.54,80,Sales Executive,4
17,Megan Anderson,2023-02-27,09:35,3.13,1.22,0.14,64,Sales Executive,3
17,Megan Anderson,2023-02-28,08:24,2.18,1.16,1.61,68,Sales Executive,1
17,Megan Anderson,2023-03-01,08:23,2.51,1.55,0.5,81,Sales Executive,3
17,Megan Anderson,2023-03-02,08:14,2.73,1.77,1.64,81,Sales Executive,3
17,Megan Anderson,2023-03-03,09:20,3.88,1.8,0.61,71,Sales Executive,1
17,Megan Anderson,2023-03-04,08:38,3.44,1.25,0.88,62,Sales Executive,3
17,Megan Anderson,2023-03-05,09:39,5.25,1.04,1.77,78,Sales Executive,2
17,Megan Anderson,2023-03-06,09:22,1.64,1.1,1.4,65,Sales Executive,3
17,Megan Anderson,2023-03-07,08:37,5.49,1.85,0.79,94,Sales Executive,1
17,Megan Anderson,2023-03-08,09:05,3.84,1.86,1.7,79,Sales Executive,4
17,Megan Anderson,2023-03-09,09:49,1.85,1.73,1.47,62,Sales Executive,3
17,Megan Anderson,2023-03-10,09:06,2.52,1.84,1.69,93,Sales Executive,3
17,Megan Anderson,2023-03-11,09:27,1.72,2.0,1.77,87,Sales Executive,3
17,Megan Anderson,2023-03-12,09:55,4.59,1.62,0.2,97,Sales Executive,2
17,Megan Anderson,2023-03-13,09:33,1.88,1.0,1.28,79,Sales Executive,4
17,Megan Anderson,2023-03-14,09:15,1.66,1.68,0.68,60,Sales Executive,1
17,Megan Anderson,2023-03-15,08:16,1.04,1.5,1.83,76,Sales Executive,4
17,Megan Anderson,2023-03-16,08:32,3.94,1.94,1.62,79,Sales Executive,1
17,Megan Anderson,2023-03-17,09:20,2.2399999999999998,1.35,0.41,86,Sales Executive,1
17,Megan Anderson,2023-03-18,09:34,1.52,1.82,0.78,74,Sales Executive,4
17,Megan Anderson,2023-03-19,08:14,5.17,1.08,1.75,66,Sales Executive,3
17,Megan Anderson,2023-03-20,09:26,4.35,1.03,1.69,75,Sales Executive,2
17,Megan Anderson,2023-03-21,09:27,5.83,1.68,0.43,71,Sales Executive,2
17,Megan Anderson,2023-03-22,09:03,5.28,1.29,0.7,94,Sales Executive,2
17,Megan Anderson,2023-03-23,09:19,1.11,1.07,1.83,89,Sales Executive,1
17,Megan Anderson,2023-03-24,08:42,2.59,1.41,1.99,60,Sales Executive,4
17,Megan Anderson,2023-03-25,09:07,4.04,1.01,0.12,67,Sales Executive,1
17,Megan Anderson,2023-03-26,09:16,4.39,1.94,0.14,67,Sales Executive,4
17,Megan Anderson,2023-03-27,08:46,1.93,1.22,1.2,77,Sales Executive,3
17,Megan Anderson,2023-03-28,09:03,4.85,1.26,1.16,82,Sales Executive,4
17,Megan Anderson,2023-03-29,08:03,2.04,1.49,1.22,78,Sales Executive,1
17,Megan Anderson,2023-03-30,08:28,5.53,1.4,1.17,87,Sales Executive,2
17,Megan Anderson,2023-03-31,09:39,3.9,1.79,0.72,81,Sales Executive,4
18,Rachel Chen,2023-01-01,09:53,1.97,1.62,0.47,80,Sales Executive,2
18,Rachel Chen,2023-01-02,09:50,4.93,1.24,0.97,76,Sales Executive,4
18,Rachel Chen,2023-01-03,08:12,4.11,1.86,0.81,68,Sales Executive,1
18,Rachel Chen,2023-01-04,08:43,4.74,1.55,0.06,60,Sales Executive,4
18,Rachel Chen,2023-01-05,08:02,2.2,1.83,0.69,72,Sales Executive,3
18,Rachel Chen,2023-01-06,08:29,4.21,1.27,0.6,66,Sales Executive,1
18,Rachel Chen,2023-01-07,08:01,5.76,1.5,0.75,92,Sales Executive,4
18,Rachel Chen,2023-01-08,09:06,5.26,1.61,1.5,96,Sales Executive,2
18,Rachel Chen,2023-01-09,09:26,4.98,1.1,0.36,97,Sales Executive,3
18,Rachel Chen,2023-01-10,09:15,4.67,1.67,1.48,83,Sales Executive,1
18,Rachel Chen,2023-01-11,09:11,1.86,1.33,1.73,94,Sales Executive,1
18,Rachel Chen,2023-01-12,08:22,2.18,1.66,0.16,60,Sales Executive,4
18,Rachel Chen,2023-01-13,09:10,5.28,1.23,1.95,93,Sales Executive,2
18,Rachel Chen,2023-01-14,08:15,5.75,1.92,0.9,99,Sales Executive,3
18,Rachel Chen,2023-01-15,08:26,4.92,1.7,1.27,68,Sales Executive,2
18,Rachel Chen,2023-01-16,08:06,4.5,1.74,1.89,81,Sales Executive,3
18,Rachel Chen,2023-01-17,09:39,5.59,1.15,1.81,63,Sales Executive,1
18,Rachel Chen,2023-01-18,08:15,5.05,1.57,0.98,100,Sales Executive,3
18,Rachel Chen,2023-01-19,08:20,5.18,1.34,0.6,94,Sales Executive,3
18,Rachel Chen,2023-01-20,08:46,4.22,1.53,0.59,87,Sales Executive,4
18,Rachel Chen,2023-01-21,09:27,3.99,1.11,1.12,74,Sales Executive,1
18,Rachel Chen,2023-01-22,09:55,5.45,1.5,0.92,73,Sales Executive,3
18,Rachel Chen,2023-01-23,09:57,4.23,1.22,1.01,98,Sales Executive,3
18,Rachel Chen,2023-01-24,09:30,5.37,1.19,0.74,67,Sales Executive,3
18,Rachel Chen,2023-01-25,09:55,5.3,1.53,0.36,94,Sales Executive,3
18,Rachel Chen,2023-01-26,08:15,4.54,1.37,0.74,71,Sales Executive,3
18,Rachel Chen,2023-01-27,08:29,1.66,1.57,1.97,96,Sales Executive,3
18,Rachel Chen,2023-01-28,08:42,2.2,1.41,1.5,65,Sales Executive,4
18,Rachel Chen,2023-01-29,08:25,5.2,1.64,1.42,87,Sales Executive,1
18,Rachel Chen,2023-01-30,08:36,5.2,1.7,0.14,90,Sales Executive,3
18,Rachel Chen,2023-01-31,08:07,2.94,1.67,0.48,91,Sales Executive,4
18,Rachel Chen,2023-02-01,09:32,3.87,1.62,0.34,92,Sales Executive,2
18,Rachel Chen,2023-02-02,09:25,2.76,1.11,1.76,76,Sales Executive,2
18,Rachel Chen,2023-02-03,09:41,5.01,1.41,1.19,60,Sales Executive,2
18,Rachel Chen,2023-02-04,08:13,2.97,1.14,1.66,95,Sales Executive,4
18,Rachel Chen,2023-02-05,09:15,5.17,1.98,1.69,84,Sales Executive,3
18,Rachel Chen,2023-02-06,09:59,3.59,1.41,0.1,87,Sales Executive,2
18,Rachel Chen,2023-02-07,09:30,2.77,1.87,1.84,83,Sales Executive,4
18,Rachel Chen,2023-02-08,08:32,1.94,1.68,0.69,93,Sales Executive,2
18,Rachel Chen,2023-02-09,08:12,5.12,1.43,1.43,63,Sales Executive,3
18,Rachel Chen,2023-02-10,08:09,5.21,1.44,1.63,65,Sales Executive,2
18,Rachel Chen,2023-02-11,09:05,3.04,1.52,1.46,94,Sales Executive,3
18,Rachel Chen,2023-02-12,08:24,4.71,1.16,0.8,72,Sales Executive,4
18,Rachel Chen,2023-02-13,09:51,1.8699999999999994,1.6,0.53,87,Sales Executive,1
18,Rachel Chen,2023-02-14,08:23,2.32,1.86,0.09,79,Sales Executive,4
18,Rachel Chen,2023-02-15,08:13,2.46,1.07,0.47,67,Sales Executive,3
18,Rachel Chen,2023-02-16,09:55,3.14,1.01,0.59,77,Sales Executive,4
18,Rachel Chen,2023-02-17,09:59,2.88,1.61,0.06,70,Sales Executive,3
18,Rachel Chen,2023-02-18,09:57,3.12,1.47,1.62,95,Sales Executive,1
18,Rachel Chen,2023-02-19,08:45,5.66,1.09,0.0,87,Sales Executive,3
18,Rachel Chen,2023-02-20,08:20,1.31,1.88,0.91,74,Sales Executive,4
18,Rachel Chen,2023-02-21,08:32,3.73,1.53,1.05,77,Sales Executive,3
18,Rachel Chen,2023-02-22,08:37,4.19,1.66,1.7,82,Sales Executive,4
18,Rachel Chen,2023-02-23,08:29,2.2300000000000004,1.2,0.57,86,Sales Executive,3
18,Rachel Chen,2023-02-24,09:18,5.23,1.74,1.78,69,Sales Executive,2
18,Rachel Chen,2023-02-25,08:35,2.69,1.32,0.4,64,Sales Executive,4
18,Rachel Chen,2023-02-26,09:09,5.85,1.92,1.75,73,Sales Executive,4
18,Rachel Chen,2023-02-27,08:58,2.71,1.89,1.4,64,Sales Executive,4
18,Rachel Chen,2023-02-28,08:00,2.8400000000000003,1.13,0.03,73,Sales Executive,3
18,Rachel Chen,2023-03-01,08:04,4.89,1.21,0.98,67,Sales Executive,1
18,Rachel Chen,2023-03-02,08:41,3.32,1.06,0.2,81,Sales Executive,4
18,Rachel Chen,2023-03-03,09:06,2.49,1.31,0.7,91,Sales Executive,3
18,Rachel Chen,2023-03-04,08:42,1.6199999999999999,1.74,0.64,71,Sales Executive,3
18,Rachel Chen,2023-03-05,09:44,5.94,1.51,1.94,64,Sales Executive,1
18,Rachel Chen,2023-03-06,09:55,2.16,1.71,0.88,82,Sales Executive,1
18,Rachel Chen,2023-03-07,08:26,1.83,1.2,1.38,97,Sales Executive,3
18,Rachel Chen,2023-03-08,09:45,5.79,1.74,1.22,90,Sales Executive,3
18,Rachel Chen,2023-03-09,08:32,1.6699999999999997,1.82,0.51,68,Sales Executive,3
18,Rachel Chen,2023-03-10,08:14,3.62,1.35,0.42,87,Sales Executive,3
18,Rachel Chen,2023-03-11,08:23,1.47,1.55,1.95,70,Sales Executive,1
18,Rachel Chen,2023-03-12,08:23,2.7,1.39,0.31,74,Sales Executive,3
18,Rachel Chen,2023-03-13,09:00,2.35,1.43,0.22,87,Sales Executive,2
18,Rachel Chen,2023-03-14,09:11,2.93,1.92,1.33,78,Sales Executive,3
18,Rachel Chen,2023-03-15,08:30,2.53,1.34,0.13,87,Sales Executive,1
18,Rachel Chen,2023-03-16,09:15,5.6,1.73,1.82,61,Sales Executive,3
18,Rachel Chen,2023-03-17,08:18,4.45,1.43,0.31,93,Sales Executive,1
18,Rachel Chen,2023-03-18,08:03,2.44,1.75,1.9,70,Sales Executive,1
18,Rachel Chen,2023-03-19,09:52,2.91,1.5,1.49,63,Sales Executive,1
18,Rachel Chen,2023-03-20,08:30,4.79,1.41,1.41,87,Sales Executive,4
18,Rachel Chen,2023-03-21,09:43,4.23,1.35,1.38,87,Sales Executive,4
18,Rachel Chen,2023-03-22,09:29,2.4,1.57,0.29,72,Sales Executive,3
18,Rachel Chen,2023-03-23,09:48,5.21,1.97,0.58,69,Sales Executive,3
18,Rachel Chen,2023-03-24,09:51,4.68,1.65,0.65,89,Sales Executive,4
18,Rachel Chen,2023-03-25,09:09,1.25,1.72,1.11,78,Sales Executive,1
18,Rachel Chen,2023-03-26,08:29,1.7899999999999998,1.36,0.85,99,Sales Executive,4
18,Rachel Chen,2023-03-27,08:11,1.35,1.67,1.74,96,Sales Executive,3
18,Rachel Chen,2023-03-28,08:23,5.13,1.47,1.16,69,Sales Executive,1
18,Rachel Chen,2023-03-29,08:25,5.2,1.18,0.8,79,Sales Executive,4
18,Rachel Chen,2023-03-30,09:06,2.88,1.89,1.86,71,Sales Executive,2
18,Rachel Chen,2023-03-31,09:24,5.71,1.15,0.75,75,Sales Executive,4
19,Megan Anderson,2023-01-01,09:38,3.06,1.04,0.51,61,Designer,3
19,Megan Anderson,2023-01-02,09:39,2.4,1.79,1.45,68,Designer,3
19,Megan Anderson,2023-01-03,09:30,2.21,1.39,1.26,86,Designer,1
19,Megan Anderson,2023-01-04,09:39,4.09,1.36,1.82,65,Designer,2
19,Megan Anderson,2023-01-05,08:19,3.0,1.17,1.4,91,Designer,1
19,Megan Anderson,2023-01-06,08:14,5.68,1.79,1.29,65,Designer,2
19,Megan Anderson,2023-01-07,08:42,4.0,1.52,1.0,65,Designer,3
19,Megan Anderson,2023-01-08,08:16,4.6,1.68,1.23,85,Designer,1
19,Megan Anderson,2023-01-09,08:25,4.73,1.54,1.85,82,Designer,4
19,Megan Anderson,2023-01-10,09:14,3.44,1.42,0.06,77,Designer,2
19,Megan Anderson,2023-01-11,09:10,5.45,1.77,0.09,97,Designer,3
19,Megan Anderson,2023-01-12,09:36,5.19,1.01,1.73,84,Designer,1
19,Megan Anderson,2023-01-13,08:48,3.49,1.76,1.42,89,Designer,4
19,Megan Anderson,2023-01-14,09:26,3.15,1.15,1.21,86,Designer,2
